;i;j;cor;p
2229;cvtd_timestamp.05.12.2011.11.23;magnet_dumbbell_y;0.0275621350120312;0.000825416855766203
2230;cvtd_timestamp.05.12.2011.11.24;magnet_dumbbell_y;0.102031214954047;0
2231;cvtd_timestamp.05.12.2011.11.25;magnet_dumbbell_y;0.0923110556077813;0
2232;cvtd_timestamp.05.12.2011.14.22;magnet_dumbbell_y;-0.281362614587828;0
2233;cvtd_timestamp.05.12.2011.14.23;magnet_dumbbell_y;-0.651507396740401;0
2234;cvtd_timestamp.05.12.2011.14.24;magnet_dumbbell_y;-0.557229009324657;0
2235;cvtd_timestamp.28.11.2011.14.13;magnet_dumbbell_y;0.0373761583053152;5,74E+08
2236;cvtd_timestamp.28.11.2011.14.14;magnet_dumbbell_y;0.0120186313379042;0.144839908568491
2237;cvtd_timestamp.28.11.2011.14.15;magnet_dumbbell_y;0.0330059095919759;6,20E+09
2238;cvtd_timestamp.30.11.2011.17.10;magnet_dumbbell_y;0.0742636230927557;0
2239;cvtd_timestamp.30.11.2011.17.11;magnet_dumbbell_y;0.133554431659732;0
2240;cvtd_timestamp.30.11.2011.17.12;magnet_dumbbell_y;0.101821194349519;0
2241;num_window;magnet_dumbbell_y;0.241101778923717;0
2242;roll_belt;magnet_dumbbell_y;-0.289322109262993;0
2243;pitch_belt;magnet_dumbbell_y;-0.365596835073249;0
2244;yaw_belt;magnet_dumbbell_y;-0.033266690953871;5,42E+09
2245;total_accel_belt;magnet_dumbbell_y;-0.33882064330926;0
2246;gyros_belt_x;magnet_dumbbell_y;0.773947396238452;0
2247;gyros_belt_y;magnet_dumbbell_y;0.371473209613321;0
2248;gyros_belt_z;magnet_dumbbell_y;0.431409987917456;0
2249;accel_belt_x;magnet_dumbbell_y;0.389688674490331;0
2250;accel_belt_y;magnet_dumbbell_y;-0.427779955987915;0
2251;accel_belt_z;magnet_dumbbell_y;0.320037396161759;0
2252;magnet_belt_x;magnet_dumbbell_y;0.256858297630688;0
2253;magnet_belt_y;magnet_dumbbell_y;0.226035518832801;0
2254;magnet_belt_z;magnet_dumbbell_y;0.250899401315127;0
2255;roll_arm;magnet_dumbbell_y;-0.268307398241164;0
2256;pitch_arm;magnet_dumbbell_y;-0.0609486230343065;1,36E+01
2257;yaw_arm;magnet_dumbbell_y;-0.154608560654908;0
2258;total_accel_arm;magnet_dumbbell_y;0.0380344172319538;3,92E+08
2259;gyros_arm_x;magnet_dumbbell_y;0.0614473290370061;8,58E+00
2260;gyros_arm_y;magnet_dumbbell_y;-0.026686265746571;0.00120446897845561
2261;gyros_arm_z;magnet_dumbbell_y;0.223559371302508;0
2262;accel_arm_x;magnet_dumbbell_y;-0.419730005816827;0
2263;accel_arm_y;magnet_dumbbell_y;0.0364486271362974;9,74E+08
2264;accel_arm_z;magnet_dumbbell_y;-0.339268725339484;0
2265;magnet_arm_x;magnet_dumbbell_y;0.0529773338206573;1,27E+04
2266;magnet_arm_y;magnet_dumbbell_y;-0.156173898343043;0
2267;magnet_arm_z;magnet_dumbbell_y;-0.0367167388660751;8,37E+08
2268;roll_dumbbell;magnet_dumbbell_y;0.407920939608979;0
2269;pitch_dumbbell;magnet_dumbbell_y;-0.13001931718031;0
2270;yaw_dumbbell;magnet_dumbbell_y;-0.44121476501797;0
2271;total_accel_dumbbell;magnet_dumbbell_y;0.161780871550909;0
2272;gyros_dumbbell_x;magnet_dumbbell_y;-0.0575028455034009;2,92E+02
2273;gyros_dumbbell_y;magnet_dumbbell_y;0.107935940373424;0
2274;gyros_dumbbell_z;magnet_dumbbell_y;0.00675702241837541;0.412394798066579
2275;accel_dumbbell_x;magnet_dumbbell_y;-0.13164050516931;0
2276;accel_dumbbell_y;magnet_dumbbell_y;0.492674728012762;0
2277;accel_dumbbell_z;magnet_dumbbell_y;-0.384543297959972;0
2278;magnet_dumbbell_x;magnet_dumbbell_y;-0.769605734255854;0
2279;X;magnet_dumbbell_z;0.139943175622213;0
2280;user_name.adelmo;magnet_dumbbell_z;0.0364646107587021;9,65E+08
2281;user_name.carlitos;magnet_dumbbell_z;-0.174017408139591;0
2282;user_name.charles;magnet_dumbbell_z;-0.39139397244394;0
2283;user_name.eurico;magnet_dumbbell_z;0.831890292139091;0
2284;user_name.jeremy;magnet_dumbbell_z;0.0538510957376427;6,26E+03
2285;user_name.pedro;magnet_dumbbell_z;-0.359478143521201;0
2286;raw_timestamp_part_1;magnet_dumbbell_z;-0.758453799296285;0
2287;raw_timestamp_part_2;magnet_dumbbell_z;0.0029415119064407;0.721220489719333
2288;cvtd_timestamp.02.12.2011.13.32;magnet_dumbbell_z;-0.0187585493369207;0.0228608447266386
2289;cvtd_timestamp.02.12.2011.13.33;magnet_dumbbell_z;-0.0287773494667945;0.000480082323719433
2290;cvtd_timestamp.02.12.2011.13.34;magnet_dumbbell_z;0.0648215061656136;3,55E-02
2291;cvtd_timestamp.02.12.2011.13.35;magnet_dumbbell_z;0.0323782623705774;8,54E+09
2292;cvtd_timestamp.02.12.2011.14.56;magnet_dumbbell_z;-0.143020672883645;0
2293;cvtd_timestamp.02.12.2011.14.57;magnet_dumbbell_z;-0.337798510915762;0
2294;cvtd_timestamp.02.12.2011.14.58;magnet_dumbbell_z;-0.143382906266476;0
2295;cvtd_timestamp.02.12.2011.14.59;magnet_dumbbell_z;-0.0699414307516441;0
2296;cvtd_timestamp.05.12.2011.11.23;magnet_dumbbell_z;-0.0756600596547659;0
2297;cvtd_timestamp.05.12.2011.11.24;magnet_dumbbell_z;-0.136254600302119;0
2298;cvtd_timestamp.05.12.2011.11.25;magnet_dumbbell_z;-0.0773183422822108;0
2299;cvtd_timestamp.05.12.2011.14.22;magnet_dumbbell_z;-0.0855802292630573;0
2300;cvtd_timestamp.05.12.2011.14.23;magnet_dumbbell_z;-0.280643383539449;0
2301;cvtd_timestamp.05.12.2011.14.24;magnet_dumbbell_z;-0.187249625948671;0
2302;cvtd_timestamp.28.11.2011.14.13;magnet_dumbbell_z;0.391090021939635;0
2303;cvtd_timestamp.28.11.2011.14.14;magnet_dumbbell_z;0.538585053775416;0
2304;cvtd_timestamp.28.11.2011.14.15;magnet_dumbbell_z;0.422342599077855;0
2305;cvtd_timestamp.30.11.2011.17.10;magnet_dumbbell_z;-0.0263112131029345;0.00141145115446206
2306;cvtd_timestamp.30.11.2011.17.11;magnet_dumbbell_z;0.023545741826791;0.00428110474517274
2307;cvtd_timestamp.30.11.2011.17.12;magnet_dumbbell_z;0.085271297829869;0
2308;num_window;magnet_dumbbell_z;-0.0203428816034881;0.0135870821979187
2309;roll_belt;magnet_dumbbell_z;-0.501306604333216;0
2310;pitch_belt;magnet_dumbbell_z;-0.257948364553665;0
2311;yaw_belt;magnet_dumbbell_z;-0.216669322302333;0
2312;total_accel_belt;magnet_dumbbell_z;-0.51609736284335;0
2313;gyros_belt_x;magnet_dumbbell_z;0.225260468695009;0
2314;gyros_belt_y;magnet_dumbbell_z;-0.165363447775893;0
2315;gyros_belt_z;magnet_dumbbell_z;0.256941221573156;0
2316;accel_belt_x;magnet_dumbbell_z;0.249628793346698;0
2317;accel_belt_y;magnet_dumbbell_z;-0.583043819048908;0
2318;accel_belt_z;magnet_dumbbell_z;0.505987266876884;0
2319;magnet_belt_x;magnet_dumbbell_z;0.224836168539641;0
2320;magnet_belt_y;magnet_dumbbell_z;-0.184336613480045;0
2321;magnet_belt_z;magnet_dumbbell_z;-0.300106136791235;0
2322;roll_arm;magnet_dumbbell_z;0.353262331697965;0
2323;pitch_arm;magnet_dumbbell_z;0.0124218886914696;0.131829649905542
2324;yaw_arm;magnet_dumbbell_z;0.231328816910446;0
2325;total_accel_arm;magnet_dumbbell_z;0.142925402159948;0
2326;gyros_arm_x;magnet_dumbbell_z;-0.00445391912858272;0.588992710349177
2327;gyros_arm_y;magnet_dumbbell_z;0.0982721400782681;0
2328;gyros_arm_z;magnet_dumbbell_z;-0.218182514767585;0
2329;accel_arm_x;magnet_dumbbell_z;-0.101485276206152;0
2330;accel_arm_y;magnet_dumbbell_z;0.425939298402175;0
2331;accel_arm_z;magnet_dumbbell_z;-0.277636359092048;0
2332;magnet_arm_x;magnet_dumbbell_z;0.0117741720898133;0.153192747449183
2333;magnet_arm_y;magnet_dumbbell_z;-0.139148785215249;0
2334;magnet_arm_z;magnet_dumbbell_z;-0.10175984820445;0
2335;roll_dumbbell;magnet_dumbbell_z;0.137779903554683;0
2336;pitch_dumbbell;magnet_dumbbell_z;0.0650944756521738;2,66E-01
2337;yaw_dumbbell;magnet_dumbbell_z;-0.109641368089169;0
2338;total_accel_dumbbell;magnet_dumbbell_z;0.149574824142247;0
2339;gyros_dumbbell_x;magnet_dumbbell_z;-0.00973761984816386;0.23749391635656
2340;gyros_dumbbell_y;magnet_dumbbell_z;-0.0735456603229017;0
2341;gyros_dumbbell_z;magnet_dumbbell_z;-0.00296150759891873;0.719405266896625
2342;accel_dumbbell_x;magnet_dumbbell_z;0.0505012144727096;8,78E+04
2343;accel_dumbbell_y;magnet_dumbbell_z;0.227946585950237;0
2344;accel_dumbbell_z;magnet_dumbbell_z;0.0325675996747776;7,76E+09
2345;magnet_dumbbell_x;magnet_dumbbell_z;-0.168909813916498;0
2346;magnet_dumbbell_y;magnet_dumbbell_z;0.260095103342268;0
2347;X;roll_forearm;0.0218360366440403;0.00806849580395008
2348;user_name.adelmo;roll_forearm;-0.157727002392137;0
2349;user_name.carlitos;roll_forearm;0.0341500826668065;3,41E+09
2350;user_name.charles;roll_forearm;-0.198645764873844;0
2351;user_name.eurico;roll_forearm;-0.142088748965019;0
2352;user_name.jeremy;roll_forearm;0.308562591756964;0
2353;user_name.pedro;roll_forearm;0.179527790936609;0
2354;raw_timestamp_part_1;roll_forearm;0.0869197114085123;0
2355;raw_timestamp_part_2;roll_forearm;0.0130868055146502;0.112377921644524
2356;cvtd_timestamp.02.12.2011.13.32;roll_forearm;-0.0311106979789989;0.000160088922351753
2357;cvtd_timestamp.02.12.2011.13.33;roll_forearm;-0.0856881040468298;0
2358;cvtd_timestamp.02.12.2011.13.34;roll_forearm;-0.0864771830174143;0
2359;cvtd_timestamp.02.12.2011.13.35;roll_forearm;-0.0742550494485384;0
2360;cvtd_timestamp.02.12.2011.14.56;roll_forearm;-0.0366007164168746;8,94E+08
2361;cvtd_timestamp.02.12.2011.14.57;roll_forearm;-0.109602410224144;0
2362;cvtd_timestamp.02.12.2011.14.58;roll_forearm;-0.114557808420334;0
2363;cvtd_timestamp.02.12.2011.14.59;roll_forearm;-0.0918947705405727;0
2364;cvtd_timestamp.05.12.2011.11.23;roll_forearm;-0.0104277115322051;0.205873623690654
2365;cvtd_timestamp.05.12.2011.11.24;roll_forearm;0.0401829246277422;1,08E+07
2366;cvtd_timestamp.05.12.2011.11.25;roll_forearm;0.0107672966960974;0.191487517487757
2367;cvtd_timestamp.05.12.2011.14.22;roll_forearm;0.0396633379673663;1,48E+08
2368;cvtd_timestamp.05.12.2011.14.23;roll_forearm;0.13316398305244;0
2369;cvtd_timestamp.05.12.2011.14.24;roll_forearm;0.10335047762241;0
2370;cvtd_timestamp.28.11.2011.14.13;roll_forearm;-0.0362092211452872;1,11E+09
2371;cvtd_timestamp.28.11.2011.14.14;roll_forearm;-0.104147081896479;0
2372;cvtd_timestamp.28.11.2011.14.15;roll_forearm;-0.0872438185764553;0
2373;cvtd_timestamp.30.11.2011.17.10;roll_forearm;0.0303369904673714;0.000232366176630472
2374;cvtd_timestamp.30.11.2011.17.11;roll_forearm;0.234524511811439;0
2375;cvtd_timestamp.30.11.2011.17.12;roll_forearm;0.215048523613387;0
2376;num_window;roll_forearm;-0.0152132336601729;0.0649524079574182
2377;roll_belt;roll_forearm;-0.151890955334002;0
2378;pitch_belt;roll_forearm;0.145465309817261;0
2379;yaw_belt;roll_forearm;-0.183368589891714;0
2380;total_accel_belt;roll_forearm;-0.115704695579787;0
2381;gyros_belt_x;roll_forearm;-0.214521491100496;0
2382;gyros_belt_y;roll_forearm;-0.219912069809949;0
2383;gyros_belt_z;roll_forearm;0.000331775944267126;0.967896288372869
2384;accel_belt_x;roll_forearm;-0.170280075919809;0
2385;accel_belt_y;roll_forearm;-0.105689595564165;0
2386;accel_belt_z;roll_forearm;0.157183752364328;0
2387;magnet_belt_x;roll_forearm;-0.160766353693757;0
2388;magnet_belt_y;roll_forearm;0.146482754565376;0
2389;magnet_belt_z;roll_forearm;0.0542247037236735;4,62E+03
2390;roll_arm;roll_forearm;0.0816010950514942;0
2391;pitch_arm;roll_forearm;0.0234817163724237;0.0043870644488454
2392;yaw_arm;roll_forearm;0.0581817117248164;1,62E+02
2393;total_accel_arm;roll_forearm;0.0305020717608631;0.000214759994217273
2394;gyros_arm_x;roll_forearm;0.0051352055209366;0.533322079133001
2395;gyros_arm_y;roll_forearm;0.0197627528018308;0.0165027183798387
2396;gyros_arm_z;roll_forearm;-0.195064768276902;0
2397;accel_arm_x;roll_forearm;0.0552211845334946;2,03E+03
2398;accel_arm_y;roll_forearm;0.183811323137519;0
2399;accel_arm_z;roll_forearm;-0.00892422094550893;0.278987722831205
2400;magnet_arm_x;roll_forearm;-0.0284720210234655;0.000551173452933984
2401;magnet_arm_y;roll_forearm;0.0872690898354386;0
2402;magnet_arm_z;roll_forearm;0.00174132099550234;0.832703597871155
2403;roll_dumbbell;roll_forearm;-0.0236813231119248;0.00406434485606322
2404;pitch_dumbbell;roll_forearm;-0.0629842926189772;2,04E+00
2405;yaw_dumbbell;roll_forearm;0.0150432712103979;0.0680064190760341
2406;total_accel_dumbbell;roll_forearm;0.21338643800816;0
2407;gyros_dumbbell_x;roll_forearm;0.0552134586853999;2,04E+03
2408;gyros_dumbbell_y;roll_forearm;-0.0539843259039983;5,62E+03
2409;gyros_dumbbell_z;roll_forearm;-0.0256838740387918;0.001832231139832
2410;accel_dumbbell_x;roll_forearm;-0.144507880943823;0
2411;accel_dumbbell_y;roll_forearm;0.130126455131521;0
2412;accel_dumbbell_z;roll_forearm;-0.104910967406911;0
2413;magnet_dumbbell_x;roll_forearm;0.162888910406335;0
2414;magnet_dumbbell_y;roll_forearm;-0.164404623982525;0
2415;magnet_dumbbell_z;roll_forearm;-0.0581592622471942;1,65E+02
2416;X;pitch_forearm;0.33879089027319;0
2417;user_name.adelmo;pitch_forearm;-0.188358559043294;0
2418;user_name.carlitos;pitch_forearm;0.0316000685301294;0.000125931832892556
2419;user_name.charles;pitch_forearm;0.223127558990102;0
2420;user_name.eurico;pitch_forearm;-0.0988337983194906;0
2421;user_name.jeremy;pitch_forearm;-0.170821153087899;0
2422;user_name.pedro;pitch_forearm;0.228791586953764;0
2423;raw_timestamp_part_1;pitch_forearm;0.225990789000301;0
2424;raw_timestamp_part_2;pitch_forearm;0.00668564181732559;0.417349996391919
2425;cvtd_timestamp.02.12.2011.13.32;pitch_forearm;-0.037152587402799;6,53E+08
2426;cvtd_timestamp.02.12.2011.13.33;pitch_forearm;-0.102329262336995;0
2427;cvtd_timestamp.02.12.2011.13.34;pitch_forearm;-0.103271585310338;0
2428;cvtd_timestamp.02.12.2011.13.35;pitch_forearm;-0.0886758380219654;0
2429;cvtd_timestamp.02.12.2011.14.56;pitch_forearm;-0.0462778661447457;1,94E+06
2430;cvtd_timestamp.02.12.2011.14.57;pitch_forearm;0.0469212753242398;1,23E+06
2431;cvtd_timestamp.02.12.2011.14.58;pitch_forearm;0.249420924523676;0
2432;cvtd_timestamp.02.12.2011.14.59;pitch_forearm;0.0958617084984364;0
2433;cvtd_timestamp.05.12.2011.11.23;pitch_forearm;-0.257388711654214;0
2434;cvtd_timestamp.05.12.2011.11.24;pitch_forearm;-0.0610935987890149;1,19E+01
2435;cvtd_timestamp.05.12.2011.11.25;pitch_forearm;0.200618419093955;0
2436;cvtd_timestamp.05.12.2011.14.22;pitch_forearm;-0.0042067022454533;0.609836662269889
2437;cvtd_timestamp.05.12.2011.14.23;pitch_forearm;0.171044371722726;0
2438;cvtd_timestamp.05.12.2011.14.24;pitch_forearm;0.159655925309766;0
2439;cvtd_timestamp.28.11.2011.14.13;pitch_forearm;-0.253037964203384;0
2440;cvtd_timestamp.28.11.2011.14.14;pitch_forearm;0.0355519370543164;1,60E+09
2441;cvtd_timestamp.28.11.2011.14.15;pitch_forearm;0.0274258416065304;0.000876022361723017
2442;cvtd_timestamp.30.11.2011.17.10;pitch_forearm;-0.377836372798295;0
2443;cvtd_timestamp.30.11.2011.17.11;pitch_forearm;-0.0101683244982057;0.217379765177828
2444;cvtd_timestamp.30.11.2011.17.12;pitch_forearm;0.0670227647556146;4,44E-02
2445;num_window;pitch_forearm;-0.0504472027844085;9,15E+04
2446;roll_belt;pitch_forearm;0.171733947198139;0
2447;pitch_belt;pitch_forearm;0.251357177915626;0
2448;yaw_belt;pitch_forearm;-0.0311618650483779;0.000156146408180069
2449;total_accel_belt;pitch_forearm;0.180977622003482;0
2450;gyros_belt_x;pitch_forearm;-0.156175137231697;0
2451;gyros_belt_y;pitch_forearm;-0.0250235689422174;0.00239722693437339
2452;gyros_belt_z;pitch_forearm;-0.161636271318166;0
2453;accel_belt_x;pitch_forearm;-0.234400307476949;0
2454;accel_belt_y;pitch_forearm;0.249559909639024;0
2455;accel_belt_z;pitch_forearm;-0.200753458315369;0
2456;magnet_belt_x;pitch_forearm;-0.239900253321403;0
2457;magnet_belt_y;pitch_forearm;-0.130423971786797;0
2458;magnet_belt_z;pitch_forearm;-0.0927524082526012;0
2459;roll_arm;pitch_forearm;0.170659327276215;0
2460;pitch_arm;pitch_forearm;-0.155365838929379;0
2461;yaw_arm;pitch_forearm;0.0610393131598608;1,25E+01
2462;total_accel_arm;pitch_forearm;-0.1873471735362;0
2463;gyros_arm_x;pitch_forearm;-0.0697563519245291;0
2464;gyros_arm_y;pitch_forearm;0.0346023544741644;2,68E+09
2465;gyros_arm_z;pitch_forearm;0.0193285633780605;0.019031265747641
2466;accel_arm_x;pitch_forearm;0.37841297063061;0
2467;accel_arm_y;pitch_forearm;-0.205239365404763;0
2468;accel_arm_z;pitch_forearm;0.148194677276523;0
2469;magnet_arm_x;pitch_forearm;0.343902501903667;0
2470;magnet_arm_y;pitch_forearm;-0.271023987866302;0
2471;magnet_arm_z;pitch_forearm;-0.133107194987785;0
2472;roll_dumbbell;pitch_forearm;-0.111646436401809;0
2473;pitch_dumbbell;pitch_forearm;0.287018381028973;0
2474;yaw_dumbbell;pitch_forearm;0.277521264906097;0
2475;total_accel_dumbbell;pitch_forearm;-0.341351052524187;0
2476;gyros_dumbbell_x;pitch_forearm;0.00369114000417498;0.654323277513453
2477;gyros_dumbbell_y;pitch_forearm;-0.00836689841533833;0.3101129948594
2478;gyros_dumbbell_z;pitch_forearm;0.000408921030954892;0.960437023499174
2479;accel_dumbbell_x;pitch_forearm;0.367538392337417;0
2480;accel_dumbbell_y;pitch_forearm;-0.236314208126748;0
2481;accel_dumbbell_z;pitch_forearm;0.26684469752316;0
2482;magnet_dumbbell_x;pitch_forearm;0.269517695099703;0
2483;magnet_dumbbell_y;pitch_forearm;-0.154903888594365;0
2484;magnet_dumbbell_z;pitch_forearm;-0.171852986559537;0
2485;roll_forearm;pitch_forearm;-0.0496927189997351;1,62E+05
2486;X;yaw_forearm;-0.0579651552657745;1,96E+01
2487;user_name.adelmo;yaw_forearm;-0.0927948320517223;0
2488;user_name.carlitos;yaw_forearm;-0.00529015197406824;0.521042407510779
2489;user_name.charles;yaw_forearm;-0.378010028343855;0
2490;user_name.eurico;yaw_forearm;0.077783541751878;0
2491;user_name.jeremy;yaw_forearm;0.29431831274117;0
2492;user_name.pedro;yaw_forearm;0.130244089650448;0
2493;raw_timestamp_part_1;yaw_forearm;-0.0830795819132951;0
2494;raw_timestamp_part_2;yaw_forearm;-0.0096241314688214;0.243006092735483
2495;cvtd_timestamp.02.12.2011.13.32;yaw_forearm;-0.0183032198050381;0.0263846350146734
2496;cvtd_timestamp.02.12.2011.13.33;yaw_forearm;-0.0504125045379831;9,40E+04
2497;cvtd_timestamp.02.12.2011.13.34;yaw_forearm;-0.0508767398904619;6,59E+04
2498;cvtd_timestamp.02.12.2011.13.35;yaw_forearm;-0.0436861459234387;1,15E+07
2499;cvtd_timestamp.02.12.2011.14.56;yaw_forearm;-0.113587198325909;0
2500;cvtd_timestamp.02.12.2011.14.57;yaw_forearm;-0.217606534771454;0
2501;cvtd_timestamp.02.12.2011.14.58;yaw_forearm;-0.231445460263927;0
2502;cvtd_timestamp.02.12.2011.14.59;yaw_forearm;-0.110951523250636;0
2503;cvtd_timestamp.05.12.2011.11.23;yaw_forearm;-0.156582994076854;0
2504;cvtd_timestamp.05.12.2011.11.24;yaw_forearm;0.0348635939902483;2,33E+09
2505;cvtd_timestamp.05.12.2011.11.25;yaw_forearm;0.0145198449804728;0.0781608531158856
2506;cvtd_timestamp.05.12.2011.14.22;yaw_forearm;0.0829705438288076;0
2507;cvtd_timestamp.05.12.2011.14.23;yaw_forearm;0.098676432700426;0
2508;cvtd_timestamp.05.12.2011.14.24;yaw_forearm;0.0433496001090291;1,43E+07
2509;cvtd_timestamp.28.11.2011.14.13;yaw_forearm;0.0978939920453435;0
2510;cvtd_timestamp.28.11.2011.14.14;yaw_forearm;0.018291489326052;0.0264812991006464
2511;cvtd_timestamp.28.11.2011.14.15;yaw_forearm;0.0199724946501828;0.0153906269506994
2512;cvtd_timestamp.30.11.2011.17.10;yaw_forearm;0.27027350507942;0
2513;cvtd_timestamp.30.11.2011.17.11;yaw_forearm;0.141055434181228;0
2514;cvtd_timestamp.30.11.2011.17.12;yaw_forearm;0.0837355210998805;0
2515;num_window;yaw_forearm;-0.0827618926218739;0
2516;roll_belt;yaw_forearm;-0.267048011443581;0
2517;pitch_belt;yaw_forearm;0.0484576829493673;4,06E+05
2518;yaw_belt;yaw_forearm;-0.196712647369691;0
2519;total_accel_belt;yaw_forearm;-0.239730097277321;0
2520;gyros_belt_x;yaw_forearm;-0.176525325333656;0
2521;gyros_belt_y;yaw_forearm;-0.258692335649599;0
2522;gyros_belt_z;yaw_forearm;0.0877318921849022;0
2523;accel_belt_x;yaw_forearm;-0.0788819665995003;0
2524;accel_belt_y;yaw_forearm;-0.256598823969578;0
2525;accel_belt_z;yaw_forearm;0.276498186937614;0
2526;magnet_belt_x;yaw_forearm;-0.0297832216124367;0.000301825026995939
2527;magnet_belt_y;yaw_forearm;0.0864541761633776;0
2528;magnet_belt_z;yaw_forearm;0.0199930334672726;0.0152853559316541
2529;roll_arm;yaw_forearm;0.241246140400368;0
2530;pitch_arm;yaw_forearm;0.0761852950622366;0
2531;yaw_arm;yaw_forearm;0.178871348687952;0
2532;total_accel_arm;yaw_forearm;0.0925865882215591;0
2533;gyros_arm_x;yaw_forearm;0.0568968166165079;4,93E+02
2534;gyros_arm_y;yaw_forearm;0.00662850812623763;0.421341349000092
2535;gyros_arm_z;yaw_forearm;-0.245586291309848;0
2536;accel_arm_x;yaw_forearm;-0.0317960163084791;0.000114286198097169
2537;accel_arm_y;yaw_forearm;0.31037424474673;0
2538;accel_arm_z;yaw_forearm;-0.0557179759775571;1,34E+03
2539;magnet_arm_x;yaw_forearm;-0.132801099404674;0
2540;magnet_arm_y;yaw_forearm;0.136631266002004;0
2541;magnet_arm_z;yaw_forearm;0.0361437307250691;1,15E+09
2542;roll_dumbbell;yaw_forearm;0.00270432376721652;0.742869889479663
2543;pitch_dumbbell;yaw_forearm;-0.0897348708056521;0
2544;yaw_dumbbell;yaw_forearm;-0.0548583868106052;2,74E+03
2545;total_accel_dumbbell;yaw_forearm;0.223284985551807;0
2546;gyros_dumbbell_x;yaw_forearm;0.0271241865891611;0.000998419781945259
2547;gyros_dumbbell_y;yaw_forearm;-0.021922616701622;0.00782110758646692
2548;gyros_dumbbell_z;yaw_forearm;-0.0186959942319332;0.0233193462279502
2549;accel_dumbbell_x;yaw_forearm;-0.173138124575903;0
2550;accel_dumbbell_y;yaw_forearm;0.164236484422516;0
2551;accel_dumbbell_z;yaw_forearm;-0.098885757224468;0
